"","abrev_state","nomeMunicipio_geobr","code_muni","name_muni","info","lgbt_candidate","year","pop","ano","pib","impostos_liquidos","va","va_agropecuaria","va_industria","va_servicos","va_adespss","estado","lgbtq_mortes","lgbtq_homs"
"4190","RS","Morrinhos do Sul",4312443,"morrinhos do sul",NA,0,2020,2919,2019,57859903,1986491,55873412,21379247,2267868,12628136,19598161,NA,NA,0
"4191","RS","Morro Redondo",4312450,"morro redondo",NA,0,2020,6589,2019,98355913,8187051,90168862,14223954,10400406,28914716,36629786,NA,NA,0
"4192","RS","Morro Reuter",4312476,"morro reuter",NA,0,2020,6513,2019,210314510,18496303,191818207,28824810,66791711,59434397,36767289,NA,NA,0
"4193","RS","Mostardas",4312500,"mostardas",NA,0,2020,12847,2019,407506402,18700267,388806136,165789340,26261610,122877396,73877789,NA,NA,0
"4194","RS","Muçum",4312609,"mucum",NA,0,2020,4961,2019,262853800,20715709,242138091,17626636,115808423,79927688,28775345,NA,NA,0
"4195","RS","Muitos Capões",4312617,"muitos capoes",NA,0,2020,3173,2019,420324539,17025622,403298917,278444742,21979719,76019918,26854539,NA,NA,0
"4196","RS","Muliterno",4312625,"muliterno",NA,0,2020,1897,2019,51695947,1448391,50247556,23587595,1966131,10012615,14681215,NA,NA,0
"4197","RS","Não-Me-Toque",4312658,"nao me toque",NA,0,2020,17758,2019,1366462136,185715403,1180746733,103883475,444550377,524531385,107781495,NA,NA,0
"4198","RS","Nicolau Vergueiro",4312674,"nicolau vergueiro",NA,0,2020,1674,2019,88316753,5787006,82529747,41982952,2544223,23902138,14100434,NA,NA,0
"4199","RS","Nonoai",4312708,"nonoai",NA,0,2020,11633,2019,399575131,39767423,359807709,73595073,27484457,191369881,67358298,NA,NA,0
"4200","RS","Nova Alvorada",4312757,"nova alvorada",NA,0,2020,3663,2019,171529773,32319331,139210442,40471129,9271767,66329130,23138416,NA,NA,0
"4201","RS","Nova Araçá",4312807,"nova araca",NA,0,2020,4826,2019,244027737,30451342,213576395,32317674,83912304,68639674,28706743,NA,NA,0
"4202","RS","Nova Bassano",4312906,"nova bassano",NA,0,2020,10005,2019,598223160,38163958,560059202,97935647,271872133,135189946,55061475,NA,NA,0
"4203","RS","Nova Boa Vista",4312955,"nova boa vista",NA,0,2020,1753,2019,100648738,10401145,90247593,29498392,18250522,27487992,15010687,NA,NA,0
"4204","RS","Nova Bréscia",4313003,"nova brescia",NA,0,2020,3337,2019,119945442,6666486,113278956,43368516,12719382,32805003,24386054,NA,NA,0
"4205","RS","Nova Candelária",4313011,"nova candelaria",NA,0,2020,2688,2019,165542044,20136123,145405922,48285934,44842809,31632654,20644525,NA,NA,0
"4206","RS","Nova Esperança do Sul",4313037,"nova esperanca do sul",NA,0,2020,5410,2019,130233455,8193747,122039708,19500393,33119105,38043862,31376348,NA,NA,0
"4207","RS","Nova Hartz",4313060,"nova hartz",NA,0,2020,21875,2019,686481366,58704130,627777235,4070866,336655649,174753490,112297231,NA,NA,0
"4208","RS","Nova Pádua",4313086,"nova padua",NA,0,2020,2558,2019,71255182,5808702,65446479,19471862,8052336,21043744,16878538,NA,NA,0
"4209","RS","Nova Palma",4313102,"nova palma",NA,0,2020,6515,2019,301496483,20945180,280551303,53301219,82995725,105354425,38899935,NA,NA,0
"4210","RS","Nova Petrópolis",4313201,"nova petropolis",NA,0,2020,21536,2019,855127068,107464730,747662338,38003672,178695251,412282784,118680631,NA,NA,0
"4211","RS","Nova Prata",4313300,"nova prata",NA,0,2020,27648,2019,1304095581,166687475,1137408107,46424142,376813505,556797610,157372850,NA,NA,0
"4212","RS","Nova Ramada",4313334,"nova ramada",NA,0,2020,2218,2019,144852694,10097492,134755202,68010341,11756795,37129495,17858571,NA,NA,0
"4213","RS","Nova Roma do Sul",4313359,"nova roma do sul",NA,0,2020,3717,2019,179724289,12100545,167623744,29742240,79242369,32985048,25654087,NA,NA,0
"4214","RS","Nova Santa Rita",4313375,"nova santa rita",NA,0,2020,29905,2019,1815678093,440229521,1375448572,21477883,435441650,739056113,179472926,NA,NA,0
"4215","RS","Novo Barreiro",4313490,"novo barreiro",NA,0,2020,4175,2019,98508868,6060741,92448127,30640179,7545840,27852577,26409532,NA,NA,0
"4216","RS","Novo Cabrais",4313391,"novo cabrais",NA,0,2020,4222,2019,94434714,3503538,90931176,41255944,4410975,19714521,25549736,NA,NA,0
"4217","RS","Novo Hamburgo",4313409,"novo hamburgo",NA,0,2020,247032,2019,9769394054,1200164702,8569229352,17481458,2015853427,5317975067,1217919400,NA,NA,0
"4218","RS","Novo Machado",4313425,"novo machado",NA,0,2020,3256,2019,133442003,7137817,126304185,64822421,4785263,33239261,23457240,NA,NA,0
"4219","RS","Novo Tiradentes",4313441,"novo tiradentes",NA,0,2020,2200,2019,52360615,1652808,50707807,21971410,1513157,10784038,16439203,NA,NA,0
"4220","RS","Novo Xingu",4313466,"novo xingu",NA,0,2020,1712,2019,58657904,2214374,56443531,26107772,2290504,13635758,14409497,NA,NA,0
"4221","RS","Osório",4313508,"osorio",NA,0,2020,46414,2019,1693872590,129795197,1564077393,33828985,269100166,968112330,293035912,NA,NA,0
"4222","RS","Paim Filho",4313607,"paim filho",NA,0,2020,3778,2019,123315913,7045996,116269917,47623556,6771623,37805170,24069568,NA,NA,0
"4223","RS","Palmares do Sul",4313656,"palmares do sul",NA,0,2020,11330,2019,471590814,31648533,439942281,73167074,138902138,157123683,70749386,NA,NA,0
"4224","RS","Palmeira das Missões",4313706,"palmeira das missoes",NA,0,2020,33131,2019,1488542884,120861245,1367681640,477681347,85055013,619301959,185643320,NA,NA,0
"4225","RS","Palmitinho",4313805,"palmitinho",NA,0,2020,7056,2019,210406409,10363830,200042579,46848564,41330586,72405525,39457905,NA,NA,0
"4226","RS","Panambi",4313904,"panambi",NA,0,2020,44128,2019,2236145648,245272569,1990873079,125516299,817611022,803236256,244509502,NA,NA,0
"4227","RS","Pantano Grande",4313953,"pantano grande",NA,0,2020,9083,2019,391315982,30765172,360550811,113420009,73596396,117954472,55579934,NA,NA,0
"4228","RS","Paraí",4314001,"parai",NA,0,2020,7727,2019,315249244,42830434,272418811,43351538,76994538,110197868,41874867,NA,NA,0
"4229","RS","Paraíso do Sul",4314027,"paraiso do sul",NA,0,2020,7623,2019,169460771,7748055,161712716,62063806,6632534,52173973,40842403,NA,NA,0
"4230","RS","Pareci Novo",4314035,"pareci novo",NA,0,2020,3862,2019,100308693,8774409,91534284,21318668,6633866,35736462,27845288,NA,NA,0
"4231","RS","Parobé",4314050,"parobe",NA,0,2020,58858,2019,1350777150,109029731,1241747419,4163781,434733605,513261123,289588910,NA,NA,0
"4232","RS","Passa Sete",4314068,"passa sete",NA,0,2020,5747,2019,110847453,3735595,107111858,51199937,4093183,19784295,32034444,NA,NA,0
"4233","RS","Passo do Sobrado",4314076,"passo do sobrado",NA,0,2020,6574,2019,182566027,14732398,167833628,63482749,20554360,45120071,38676447,NA,NA,0
"4234","RS","Passo Fundo",4314100,"passo fundo",NA,0,2020,204722,2019,9829386244,1238486159,8590900084,173551316,1081668828,6314734842,1020945099,NA,NA,0
"4235","RS","Paulo Bento",4314134,"paulo bento",NA,0,2020,2299,2019,102861091,8251162,94609928,32262098,25487551,18915334,17944946,NA,NA,0
"4236","RS","Paverama",4314159,"paverama",NA,0,2020,8515,2019,189791614,11465027,178326587,56812611,32279223,45988007,43246747,NA,NA,0
"4237","RS","Pedras Altas",4314175,"pedras altas",NA,0,2020,1954,2019,167556488,2717491,164838997,117736223,5929532,19854443,21318800,NA,NA,0
"4238","RS","Pedro Osório",4314209,"pedro osorio",NA,0,2020,7706,2019,164407944,7267154,157140789,52224547,8545544,56482087,39888612,NA,NA,0
"4239","RS","Pejuçara",4314308,"pejucara",NA,0,2020,3857,2019,242019766,11671523,230348243,118404259,8870489,73655485,29418010,NA,NA,0
"4240","RS","Pelotas",4314407,"pelotas",NA,0,2020,343132,2019,9445912816,897170488,8548742328,215363392,1029669232,5560307445,1743402260,NA,NA,0
"4241","RS","Picada Café",4314423,"picada cafe",NA,0,2020,5738,2019,326941633,38051376,288890257,8652545,170420762,74372099,35444850,NA,NA,0
"4242","RS","Pinhal",4314456,"pinhal",NA,0,2020,2580,2019,85320947,5663482,79657466,31724129,12961914,16524607,18446816,NA,NA,0
"4243","RS","Pinhal da Serra",4314464,"pinhal da serra",NA,0,2020,1918,2019,220385090,12169135,208215954,36314107,134744495,15781756,21375596,NA,NA,0
"4244","RS","Pinhal Grande",4314472,"pinhal grande",NA,0,2020,4329,2019,760522503,11205278,749317225,69627803,593991310,53974768,31723344,NA,NA,0
"4245","RS","Pinheirinho do Vale",4314498,"pinheirinho do vale",NA,0,2020,4899,2019,98658208,2928162,95730046,41545842,5858099,19303983,29022123,NA,NA,0
"4246","RS","Pinheiro Machado",4314506,"pinheiro machado",NA,0,2020,12195,2019,305698564,18826151,286872413,56144089,60024820,101782889,68920615,NA,NA,0
"4247","RS","Pirapó",4314555,"pirapo",NA,0,2020,2254,2019,65373849,1918518,63455330,29230121,1843464,14035925,18345819,NA,NA,0
"4248","RS","Piratini",4314605,"piratini",NA,0,2020,20704,2019,482343064,17110245,465232819,203534524,24376247,127918687,109403361,NA,NA,0
"4249","RS","Planalto",4314704,"planalto",NA,0,2020,10019,2019,211750220,13369481,198380739,33227993,29058309,83895854,52198584,NA,NA,0
"4250","RS","Poço das Antas",4314753,"poco das antas",NA,0,2020,2101,2019,94505829,9126393,85379436,18251292,28117777,23055376,15954991,NA,NA,0
"4251","RS","Pontão",4314779,"pontao",NA,0,2020,3901,2019,261272913,14440030,246832884,128342963,11438060,79146303,27905558,NA,NA,0
"4252","RS","Ponte Preta",4314787,"ponte preta",NA,0,2020,1524,2019,59528076,3622246,55905830,27657584,2994650,11904096,13349500,NA,NA,0
"4253","RS","Portão",4314803,"portao",NA,0,2020,37561,2019,1265142535,168383697,1096758839,36064461,399937552,468619020,192137806,NA,NA,0
"4254","RS","Porto Alegre",4314902,"porto alegre","Daiana Santos (PC do B)",1,2020,1488252,2019,82431477591,11014975195,71416502396,27181940,6234533571,57616369176,7538417709,NA,NA,0
"4255","RS","Porto Alegre",4314902,"porto alegre","Matheus Gomes (PSOL)",1,2020,1488252,2019,82431477591,11014975195,71416502396,27181940,6234533571,57616369176,7538417709,NA,NA,0
"4256","RS","Porto Lucena",4315008,"porto lucena",NA,0,2020,4594,2019,107581857,3733710,103848147,36654007,3598840,36001536,27593764,NA,NA,0
"4257","RS","Porto Mauá",4315057,"porto maua",NA,0,2020,2352,2019,64929059,2759422,62169636,26008151,1945482,16793978,17422025,NA,NA,0
"4258","RS","Porto Vera Cruz",4315073,"porto vera cruz",NA,0,2020,1308,2019,34473146,941193,33531953,11887179,1019692,6907159,13717923,NA,NA,0
"4259","RS","Porto Xavier",4315107,"porto xavier",NA,0,2020,10194,2019,184241856,12922692,171319164,22655915,8460491,84142014,56060743,NA,NA,0
"4260","RS","Pouso Novo",4315131,"pouso novo",NA,0,2020,1612,2019,47429203,1582854,45846348,17705633,1444550,13689833,13006333,NA,NA,0
"4261","RS","Presidente Lucena",4315149,"presidente lucena",NA,0,2020,2937,2019,165355872,17200811,148155061,10101332,83249701,35476096,19327933,NA,NA,0
"4262","RS","Progresso",4315156,"progresso",NA,0,2020,6239,2019,130850437,4753651,126096785,46203488,7821749,38506284,33565264,NA,NA,0
"4263","RS","Protásio Alves",4315172,"protasio alves",NA,0,2020,1938,2019,60884412,2454124,58430288,29084341,4154568,11596907,13594472,NA,NA,0
"4264","RS","Putinga",4315206,"putinga",NA,0,2020,3889,2019,100933695,4759808,96173888,35715388,10292866,25678509,24487124,NA,NA,0
"4265","RS","Quaraí",4315305,"quarai",NA,0,2020,22607,2019,480145428,33396200,446749229,96403688,23385633,219767860,107192047,NA,NA,0
"4266","RS","Quatro Irmãos",4315313,"quatro irmaos",NA,0,2020,1856,2019,114378488,4129394,110249095,64875527,5450039,23925394,15998135,NA,NA,0
"4267","RS","Quevedos",4315321,"quevedos",NA,0,2020,2790,2019,168912182,9094336,159817846,93196386,5131271,39100772,22389416,NA,NA,0
"4268","RS","Quinze de Novembro",4315354,"quinze de novembro",NA,0,2020,3803,2019,157132758,8346636,148786122,68066291,6361705,46177331,28180794,NA,NA,0
"4269","RS","Redentora",4315404,"redentora",NA,0,2020,11669,2019,177793761,8381184,169412578,58731437,5871611,48390792,56418738,NA,NA,0
"4270","RS","Relvado",4315453,"relvado",NA,0,2020,2079,2019,53599753,1656377,51943376,23848594,2886303,11087788,14120691,NA,NA,0
"4271","RS","Restinga Seca",4315503,"restinga seca",NA,0,2020,15744,2019,456594506,29682085,426912421,128780732,46398967,164913110,86819611,NA,NA,0
"4272","RS","Rio dos Índios",4315552,"rio dos indios",NA,0,2020,2660,2019,87089345,3736934,83352412,39740211,2940927,20397899,20273375,NA,NA,0
"4273","RS","Rio Grande",4315602,"rio grande","Regininha (PT)",1,2020,211965,2019,10687203884,2071111113,8616092771,197869537,2603981423,4637017037,1177224774,NA,NA,0
"4274","RS","Rio Pardo",4315701,"rio pardo",NA,0,2020,38265,2019,977676434,58626279,919050155,282647110,86466507,353522632,196413906,NA,NA,0
"4275","RS","Riozinho",4315750,"riozinho",NA,0,2020,4676,2019,130204088,12231508,117972580,5190457,51323014,34232190,27226919,NA,NA,0
"4276","RS","Roca Sales",4315800,"roca sales",NA,0,2020,11471,2019,481199356,33087130,448112226,45797416,220086211,120623462,61605137,NA,NA,0
"4277","RS","Rodeio Bonito",4315909,"rodeio bonito",NA,0,2020,5868,2019,195157803,29270418,165887385,43593617,18277482,69164174,34852111,NA,NA,0
"4278","RS","Rolador",4315958,"rolador",NA,0,2020,2296,2019,105953017,3132956,102820061,62648859,3134639,17536536,19500027,NA,NA,0
"4279","RS","Rolante",4316006,"rolante",NA,0,2020,21453,2019,653522391,66355973,587166418,16948408,209801460,251455981,108960569,NA,NA,0
"4280","RS","Ronda Alta",4316105,"ronda alta",NA,0,2020,10617,2019,352132045,21011611,331120434,120041547,14976550,140753240,55349098,NA,NA,0
"4281","RS","Rondinha",4316204,"rondinha",NA,0,2020,5080,2019,195427008,10252717,185174292,80214604,7504333,65773702,31681652,NA,NA,0
"4282","RS","Roque Gonzales",4316303,"roque gonzales",NA,0,2020,6797,2019,789559446,8880271,780679175,59633026,623252932,57893761,39899456,NA,NA,0
"4283","RS","Rosário do Sul",4316402,"rosario do sul",NA,0,2020,39314,2019,929896653,71137735,858758918,187857358,47730155,425639457,197531948,NA,NA,0
"4284","RS","Sagrada Família",4316428,"sagrada familia",NA,0,2020,2605,2019,62337580,3029233,59308347,23661016,2188275,15835964,17623093,NA,NA,0
"4285","RS","Saldanha Marinho",4316436,"saldanha marinho",NA,0,2020,2622,2019,151579487,10196153,141383334,59988846,4382060,56010189,21002238,NA,NA,0
"4286","RS","Salto do Jacuí",4316451,"salto do jacui",NA,0,2020,12481,2019,887671762,21295748,866376014,93148820,583661839,116869671,72695685,NA,NA,0
"4287","RS","Salvador das Missões",4316477,"salvador das missoes",NA,0,2020,2733,2019,135111558,11597342,123514216,39586188,14383268,48069984,21474776,NA,NA,0
"4288","RS","Salvador do Sul",4316501,"salvador do sul",NA,0,2020,7889,2019,282403407,34834177,247569229,38008282,47355420,117191041,45014486,NA,NA,0
"4289","RS","Sananduva",4316600,"sananduva",NA,0,2020,16328,2019,640589490,67037598,573551892,121664660,86207262,278918730,86761240,NA,NA,0
"4290","RS","Sant'Ana do Livramento",4317103,"sant'ana do livramento",NA,0,2020,76321,2019,2617268104,143483645,2473784460,251828768,737911399,1040163295,443880998,NA,NA,0
"4291","RS","Santa Bárbara do Sul",4316709,"santa barbara do sul",NA,0,2020,7909,2019,762260936,80887294,681373642,289494584,33250363,307486249,51142447,NA,NA,0
"4292","RS","Santa Cecília do Sul",4316733,"santa cecilia do sul",NA,0,2020,1634,2019,83321908,1687049,81634859,51609483,2818876,13279827,13926674,NA,NA,0
"4293","RS","Santa Clara do Sul",4316758,"santa clara do sul",NA,0,2020,6681,2019,296905057,24379740,272525317,21423382,146346464,66933206,37822264,NA,NA,0
"4294","RS","Santa Cruz do Sul",4316808,"santa cruz do sul",NA,0,2020,131365,2019,9831717944,2729457834,7102260110,180193836,2149884267,4040240098,731941909,NA,NA,0
"4295","RS","Santa Margarida do Sul",4316972,"santa margarida do sul",NA,0,2020,2578,2019,184221812,11619801,172602011,96125337,17974288,37399106,21103280,NA,NA,0
"4296","RS","Santa Maria",4316907,"santa maria","Rudys- MDB Santa Maria( RS)",1,2020,283677,2019,8766854552,844310760,7922543792,206747783,943557240,5356374337,1415864432,NA,NA,0
"4297","RS","Santa Maria do Herval",4316956,"santa maria do herval",NA,0,2020,6364,2019,207189353,16015254,191174099,33544144,64113680,57181863,36334412,NA,NA,0
"4298","RS","Santa Rosa",4317202,"santa rosa",NA,0,2020,73575,2019,3191247974,375020954,2816227019,124676073,673999029,1598002458,419549459,NA,NA,0
"4299","RS","Santa Tereza",4317251,"santa tereza",NA,0,2020,1726,2019,41505740,1857298,39648442,14479674,2359404,9599563,13209801,NA,NA,0
"4300","RS","Santa Vitória do Palmar",4317301,"santa vitoria do palmar",NA,0,2020,29483,2019,1248170215,51253436,1196916779,338395511,342583007,329128559,186809703,NA,NA,0
"4301","RS","Santana da Boa Vista",4317004,"santana da boa vista",NA,0,2020,8067,2019,209121074,5738683,203382391,106504574,7416570,44142475,45318772,NA,NA,0
"4302","RS","Santiago",4317400,"santiago",NA,0,2020,49360,2019,1588387330,133997125,1454390206,200347064,95708695,900715288,257619159,NA,NA,0
"4303","RS","Santo Ângelo",4317509,"santo angelo",NA,0,2020,77568,2019,2828429279,261330428,2567098851,162211159,414136045,1590491959,400259687,NA,NA,0
"4304","RS","Santo Antônio da Patrulha",4317608,"santo antonio da patrulha",NA,0,2020,43171,2019,1441182417,157490717,1283691700,86326792,438002285,537929385,221433239,NA,NA,0
"4305","RS","Santo Antônio das Missões",4317707,"santo antonio das missoes",NA,0,2020,10050,2019,416068530,19990563,396077967,213148002,14336683,105267312,63325970,NA,NA,0
"4306","RS","Santo Antônio do Palma",4317558,"santo antonio do palma",NA,0,2020,2123,2019,74847314,3974256,70873058,34203628,3488304,16914662,16266465,NA,NA,0
"4307","RS","Santo Antônio do Planalto",4317756,"santo antonio do planalto",NA,0,2020,2019,2019,112621770,6388617,106233153,54759137,7977737,23925108,19571171,NA,NA,0
"4308","RS","Santo Augusto",4317806,"santo augusto",NA,0,2020,13848,2019,557340049,47539228,509800822,152699537,38837198,241174196,77089890,NA,NA,0
"4309","RS","Santo Cristo",4317905,"santo cristo",NA,0,2020,14216,2019,598101308,86537323,511563985,117490343,55910171,256041592,82121880,NA,NA,0
"4310","RS","Santo Expedito do Sul",4317954,"santo expedito do sul",NA,0,2020,2305,2019,73893843,3015588,70878255,36134251,4033875,13600953,17109176,NA,NA,0
"4311","RS","São Borja",4318002,"sao borja","Lins Robalo (PT)",1,2020,60019,2019,1935768021,158360263,1777407758,316056647,246086633,888163376,327101102,NA,NA,0
"4312","RS","São Domingos do Sul",4318051,"sao domingos do sul",NA,0,2020,3083,2019,71561553,3345496,68216057,19604844,11425723,18161365,19024126,NA,NA,0
"4313","RS","São Francisco de Assis",4318101,"sao francisco de assis",NA,0,2020,18205,2019,469988453,20257243,449731210,164778090,18300178,164670675,101982267,NA,NA,0
"4314","RS","São Francisco de Paula",4318200,"sao francisco de paula",NA,0,2020,21801,2019,724559839,37142165,687417674,292501936,47659515,232171081,115085141,NA,NA,0
"4315","RS","São Gabriel",4318309,"sao gabriel",NA,0,2020,62147,2019,1802684113,143684449,1658999664,344471064,180675972,817170164,316682464,NA,NA,0
"4316","RS","São Jerônimo",4318408,"sao jeronimo",NA,0,2020,24412,2019,610370409,44095475,566274934,79173910,63674622,300832738,122593663,NA,NA,0
"4317","RS","São João da Urtiga",4318424,"sao joao da urtiga",NA,0,2020,4641,2019,134737229,10030796,124706433,43049051,6671486,46610688,28375208,NA,NA,0
"4318","RS","São João do Polêsine",4318432,"sao joao do polesine",NA,0,2020,2543,2019,87156461,7372128,79784332,12225091,10453100,39119481,17986660,NA,NA,0
"4319","RS","São Jorge",4318440,"sao jorge",NA,0,2020,2816,2019,90077742,4307801,85769941,36858807,8546807,22873784,17490543,NA,NA,0
"4320","RS","São José das Missões",4318457,"sao jose das missoes",NA,0,2020,2514,2019,61502775,2699145,58803630,22930434,2330032,15312124,18231040,NA,NA,0
